text,option1,option2,option3,option4,correct_option,explanation,subject_id,question_image,explanation_image
"In a normal Class I occlusion, the mesiobuccal cusp of the maxillary first molar occludes with which groove of the mandibular first molar?",Distobuccal groove,Central groove,Mesiobuccal groove,Lingual groove,3,"In <b>Angle’s Class I occlusion</b>, the key landmark is that the <b>mesiobuccal cusp</b> of the <b>maxillary first molar</b> fits precisely into the <b>mesiobuccal groove</b> of the <b>mandibular first molar</b>.<br><br>
This relationship provides <b>stable intercuspation</b> and forms the foundation for defining <b>normal occlusion</b>.<br><br>
<b>Class II</b> occurs when the <b>maxillary first molar</b> is <b>mesially positioned</b> relative to the mandibular molar, while <b>Class III</b> occurs when it is <b>distally positioned</b>.<br><br>

<b>High-yield review:</b><br>
<ul>
<li><b>Class I →</b> MB cusp of maxillary 1st molar fits into MB groove of mandibular 1st molar</li>
<li><b>Class II →</b> maxillary molars positioned <b>mesially</b></li>
<li><b>Class III →</b> maxillary molars positioned <b>distally</b></li>
</ul>",5,,
Which feature best describes the crown morphology of the mandibular central and lateral incisors when viewed from the incisal aspect?,"Wider mesiodistally than faciolingually, prominent marginal ridges, and a distal pit","Wider faciolingually than mesiodistally, no prominent marginal ridges, no distal pit",Equal mesiodistal and faciolingual dimensions with deep lingual fossa,Prominent cingulum with lingual pit,2,"The <b>mandibular central and lateral incisors</b> are the <b>most symmetrical teeth</b> in the dental arch.<br><br>
From the <b>incisal aspect</b>, their crowns are <b>wider faciolingually (FL)</b> than <b>mesiodistally (MD)</b>, reflecting their <b>narrow mesiodistal dimension</b>.<br><br>
Unlike <b>maxillary incisors</b>, they exhibit <b>no prominent marginal ridges</b>, <b>no lingual pit</b>, and <b>no significant fossa</b>, resulting in a <b>smooth lingual surface</b> that reduces <b>plaque accumulation</b>.<br><br>

<b>High-yield review:</b><br>
<ul>
<li><b>Mandibular incisors →</b> wider FL than MD; minimal lingual anatomy</li>
<li><b>Maxillary incisors →</b> wider MD than FL; prominent marginal ridges and lingual fossa/pit</li>
<li><b>Mandibular central incisor →</b> smallest and most symmetrical permanent tooth</li>
</ul>",5,,
Which tooth is the longest in the permanent dentition?,Maxillary central incisor,Maxillary canine,Mandibular canine,Maxillary first molar,2,"The **maxillary canine** is the longest tooth overall, with an average length of ~27 mm due to its exceptionally long root and crown. Its root is the longest of any permanent tooth and provides excellent anchorage, earning it the title 'cornerstone of the arch.' Canines are critical for canine guidance during lateral excursions.

👉 Maxillary vs. Mandibular Canines (high-yield differences):
- Maxillary canine: longest tooth overall; bulkier crown; cusp tip sharper; prominent labial ridge; longer root; cingulum prominent and centered.
- Mandibular canine: crown appears longer; narrower mesiodistally; cusp tip blunter; labial ridge less pronounced; root slightly shorter; cingulum smaller and often distal.

👉 General rules:
- Maxillary canine = longest tooth overall.
- Canines are the only teeth with a labial ridge (most prominent in the maxillary).
- Canines resist caries and extraction due to long roots and strong bone support.",5,,
Which permanent tooth has the longest crown?,Maxillary canine,Mandibular canine,Maxillary central incisor,Mandibular first premolar,2,"The **mandibular canine** has the longest crown of any permanent tooth. Its crown is taller incisogingivally compared to all others, though its root is slightly shorter than that of the maxillary canine. Because of this, the maxillary canine remains the longest tooth overall, while the mandibular canine is notable for its tall crown and functional role in occlusion.

👉 Maxillary vs. Mandibular Canines (high-yield differences):
- Crown length: mandibular > maxillary.
- Root length: maxillary > mandibular.
- Cingulum: maxillary is prominent/central; mandibular is smaller and distal.
- Mesial outline: mandibular is straighter with the root axis; maxillary is more convex.

👉 General rules:
- Mandibular canine = longest crown.
- Canines have the greatest combined crown + root bulk.
- Their position at the corners of the arch makes them critical for esthetics and occlusal guidance.",5,,
"A child presents with permanent central incisors, lateral incisors, and canines showing pitting defects in the incisal one-third of the crowns. Which type of enamel defect is most consistent with this finding?",Hypomaturation,Hypocalcification,Hypoplasia,Fluorosis,3,"<b>Enamel hypoplasia</b> is a quantitative defect where too little enamel matrix is laid down during amelogenesis. It produces permanent <b>pits, grooves, or missing enamel</b>. Distribution across the incisal one-third of several teeth reflects the timing of the developmental insult. Systemic illnesses (fever, malnutrition, congenital infection) cause symmetric defects; local trauma to a primary predecessor causes localized hypoplasia.<br><br>By contrast, <b>hypomaturation</b> leaves normal thickness enamel but poorly matured—opaque, chalky, mottled. <b>Hypocalcified enamel</b> is normal in thickness but poorly mineralized, soft, and chips easily. <b>Fluorosis</b> from excess fluoride produces diffuse mottled opacities, not focal pits.<br><br><b>High-yield points:</b><ul><li>Hypoplasia = pitting/grooves from reduced matrix</li><li>Hypomaturation = chalky/mottled enamel</li><li>Hypocalcified = soft, friable enamel</li><li>Fluorosis = diffuse, symmetric mottling</li></ul><b>Why the other options are incorrect:</b><ul><li><b>Hypomaturation:</b> opacity without pits</li><li><b>Hypocalcification:</b> soft enamel, not pits</li><li><b>Fluorosis:</b> diffuse mottling, not localized pitting</li></ul>",5,,
At what age is enamel formation completed for the permanent maxillary canine?,2–3 years,4–5 years,6–7 years,8–9 years,3,"Permanent maxillary canines begin calcifying around <b>4–5 months</b>. Enamel formation completes at about <b>6–7 years</b>. Eruption occurs later (~11–12 years maxillary, ~9–10 years mandibular), and root completion follows 2–3 years post-eruption.<br><br><b>High-yield points:</b><ul><li>Enamel complete: 6–7 years</li><li>Eruption: 11–12 y (max), 9–10 y (mand)</li><li>Root completion: 2–3 y post-eruption</li></ul><b>Why the other options are incorrect:</b><ul><li><b>2–3 years:</b> too early (incisors)</li><li><b>4–5 years:</b> enamel still forming</li><li><b>8–9 years:</b> crown complete earlier, eruption near</li></ul>",5,,
"Contour lines of Owen are found in which dental tissue, and what are they analogous to?",Enamel; analogous to perikymata,Dentin; analogous to Striae of Retzius,Cementum; analogous to incremental lines of Salter,Enamel; analogous to Hunter–Schreger bands,2,"The <b>contour lines of Owen</b> are found in <b>dentin</b>, representing metabolic disturbances during dentinogenesis. They are analogous to the <b>Striae of Retzius</b> in enamel, which mark rhythmic deposition and stress events. In cementum, similar features are called <b>incremental lines of Salter</b>.<br><br><b>High-yield points:</b><ul><li>Owen’s lines = dentin</li><li>Analogous to Striae of Retzius in enamel</li><li>Incremental lines of Salter = cementum</li></ul><b>Why other options are incorrect:</b><ul><li>Perikymata: enamel surface grooves</li><li>Salter: cementum, not dentin</li><li>Hunter–Schreger bands: prism orientation in enamel</li></ul>",5,,
"Which cusps are considered supporting (working, centric) cusps in normal occlusion?",Buccal cusps of maxillary posterior teeth and lingual cusps of mandibular posterior teeth,Lingual cusps of maxillary posterior teeth and buccal cusps of mandibular posterior teeth,All cusps of posterior teeth,Incisal edges of anterior teeth only,2,"<b>Supporting cusps</b> (centric/working) include the <b>lingual cusps of maxillary posterior teeth</b> and <b>buccal cusps of mandibular posterior teeth</b>. They maintain vertical dimension and contact central fossae or marginal ridges. Non-supporting cusps (maxillary buccal, mandibular lingual) shear food and protect tissues but don’t maintain occlusal stability.<br><br><b>High-yield points:</b><ul><li>Supporting cusps: maxillary lingual + mandibular buccal</li><li>Non-supporting: maxillary buccal + mandibular lingual</li><li>Function: vertical support, occlusal stability</li></ul><b>Why other options are incorrect:</b><ul><li>Option 1: reversed; those are non-supporting</li><li>Option 3: not all cusps are supporting</li><li>Option 4: anterior edges aren’t centric cusps</li></ul>",5,,
Which tooth is most likely to present with three cusps due to absence of the distolingual cusp?,Maxillary 2nd premolar,Maxillary 1st molar,Maxillary 2nd molar,Mandibular 1st molar,3,"The <b>maxillary second molar</b> is the tooth most likely to exhibit variation in cusp number.<br><br>While the standard morphology includes four cusps (mesiobuccal, distobuccal, mesiolingual, and distolingual), the <b>distolingual cusp</b> is often reduced or absent. When missing, the tooth has only three cusps, forming a classic “heart-shaped” molar morphology. This is distinct from the mandibular first molar, which typically has five cusps, and the maxillary first molar, which reliably has four cusps and sometimes a cusp of Carabelli.<br><br><b>High-yield recap:</b> Maxillary 2nd molar may lack the distolingual cusp → “heart-shaped” 3-cusp molar.",5,,
Which ligament limits retrusion of the mandible?,Temporomandibular ligament,Sphenomandibular ligament,Stylomandibular ligament,Lateral pole attachment,3,"The <b>stylomandibular ligament</b> extends from the styloid process of the temporal bone to the angle of the mandible.<br><br>It functions to limit <b>excessive retrusion</b> of the mandible. In contrast, the <b>temporomandibular ligament</b> (lateral ligament) prevents posterior displacement of the condyle into the external auditory meatus. The <b>sphenomandibular ligament</b> acts as passive support, while the lateral pole attachment relates to disc anchoring rather than retrusion limitation.<br><br><b>High-yield recap:</b> Stylomandibular ligament = limits retrusion. Temporomandibular ligament = prevents posterior dislocation.",5,,
Which movement occurs in the superior joint space versus the inferior joint space of the temporomandibular joint (TMJ)?,Superior = rotation; Inferior = translation,Superior = translation; Inferior = rotation,Superior = rotation; Inferior = rotation,Superior = translation; Inferior = translation,2,"The <b>TMJ</b> is a unique synovial joint with a fibrocartilaginous articular disc dividing it into two compartments:<br><br>- The <b>superior joint space</b> (between the disc and temporal bone) allows <b>translation</b>, where the condyle and disc glide forward along the articular eminence during wide opening or protrusion.<br>- The <b>inferior joint space</b> (between the condyle and the disc) allows <b>rotation (hinging)</b>, where the condyle rotates within the disc during the initial phase of opening (~first 20–25 mm).<br><br>This separation permits combined hinge and gliding movements, giving the TMJ its wide range of mobility.<br><br><b>High-yield recap:</b> Superior = translation; Inferior = rotation.",5,,
"During lateral excursion, what happens to the right TMJ when the left canines move from normal occlusion to an edge-to-edge (tip-to-tip) position?",Right condyle rotates in place only,"Right condyle moves downward, forward, and medially",Right condyle moves backward and laterally,Right condyle stays in centric relation,2,"When the mandible moves laterally, the <b>working side condyle</b> rotates primarily, while the <b>non-working condyle</b> translates.<br><br>- In this case, with the <b>left canines edge-to-edge</b>, the <b>left condyle</b> is the working condyle and rotates in place.<br>- The <b>right condyle</b> is the non-working condyle. It translates <b>downward, forward, and medially</b> along the articular eminence, guided by joint anatomy and occlusion.<br><br>This ensures smooth lateral excursion and proper posterior disclusion.<br><br><b>High-yield recap:</b> Non-working condyle (right) = down, forward, medial. Working condyle (left) = rotates in place.",5,,
What is the first permanent tooth to erupt after the last succedaneous tooth has come in?,Mandibular 2nd premolar,Mandibular 2nd molar,Maxillary 2nd molar,Maxillary canine,2,"Succedaneous teeth are permanent teeth that replace primary teeth (incisors, canines, and premolars).<br><br>Once the last succedaneous tooth has erupted — typically the <b>maxillary canine or second premolar</b> — the next permanent tooth to erupt is the <b>mandibular second molar</b>. This usually occurs around ages 11–13.<br><br>The second molars are <b>non-succedaneous teeth</b> because they do not replace any primary predecessors.<br><br><b>High-yield recap:</b> First permanent tooth after succedaneous eruption = mandibular 2nd molar.",5,,
"In normal occlusion, the <b>buccal cusp of the maxillary first premolar</b> functions primarily as which type of cusp, and where does it contact on the mandibular arch?",Supporting cusp; central fossa of the mandibular first premolar,Supporting cusp; marginal ridge between mandibular premolars,Balancing cusp; buccal embrasure between mandibular premolars,Balancing cusp; lingual embrasure between mandibular premolars,3,<b>Correct Answer:</b> Balancing cusp; buccal embrasure between mandibular premolars.<br><br>The <b>buccal cusp of a maxillary premolar</b> is a <b>non-supporting (balancing)</b> cusp that maintains horizontal stability. It fits into the <b>buccal embrasure</b> of the opposing mandibular premolars without bearing occlusal load.<br><br><b>Concept recap:</b><ul><li>Balancing cusps prevent cheek or tongue biting by guiding mandibular closure.</li><li>They help stabilize interarch alignment but do not maintain vertical dimension.</li><li>Overly high balancing contacts can create working-side interferences.</li></ul><b>Clinical tip:</b> Adjust restorations to eliminate heavy balancing contacts to protect TMJ and occlusal harmony.,5,,
"For an edentulous maxilla opposed by a natural mandibular anterior segment and distal extension partial denture, which occlusal scheme is most appropriate to minimize further ridge resorption and maintain stability?",Mutually protected occlusion,Canine guidance,Bilateral balanced occlusion,Group function,3,"<b>Correct Answer:</b> Bilateral balanced occlusion.<br><br>
<b>Combination syndrome</b> occurs when a complete maxillary denture opposes natural mandibular anterior teeth with distal extension partials.<br>
It leads to <b>anterior ridge resorption</b>, flabby tissues, and loss of posterior occlusal support.<br><br>
To minimize instability, a <b>bilateral balanced occlusion</b> is used so that simultaneous contacts exist on both sides during eccentric movements.<br><br>
<b>Other schemes for reference:</b><ul>
<li><b>Canine guidance (cuspid rise):</b> Only working-side canine discludes posteriors during lateral movement — ideal for natural dentition, <b>not</b> for complete dentures.</li>
<li><b>Group function:</b> Multiple working-side teeth share contact — used when canines can’t guide.</li>
<li><b>Mutually protected occlusion:</b> Anteriors guide excursions; posteriors protect centric — best for fixed restorations, not full dentures.</li>
</ul><br>
<b>Key Point:</b> Balanced occlusion ensures even pressure and denture stability during all excursions.",5,,
"During a right lateral excursion, which cusp incline forms the guiding plane on the working side?",Lingual incline of the maxillary buccal cusp,Buccal incline of the maxillary lingual cusp,Lingual incline of the mandibular buccal cusp,Buccal incline of the mandibular lingual cusp,1,"<b>Correct Answer:</b> Lingual incline of the maxillary buccal cusp.<br><br>
In a <b>right lateral excursion</b>, the mandible moves to the right; the <b>right side</b> is the <b>working side</b>, and the <b>left side</b> is the <b>balancing side</b>.<br><br>
<b>Working side contact:</b><br>
On the working side, the <b>lingual incline of the maxillary buccal cusp</b> slides against the <b>buccal incline of the mandibular buccal cusp</b>. 
These opposing slopes form the <b>working-side guiding plane</b> that directs mandibular movement during lateral excursion.<br><br>
<b>Balancing side contact:</b><br>
Ideally, there should be <b>no contact</b> on the balancing side to prevent interferences. If contact does occur, it involves the <b>lingual inclines of the mandibular buccal cusps</b> contacting the <b>lingual inclines of the maxillary lingual cusps</b>.<br><br>
<b>Supporting (centric) cusps:</b> 
Maxillary <b>lingual</b> and mandibular <b>buccal</b> cusps maintain vertical dimension in centric occlusion.<br><br>
<b>Key summary:</b><ul>
<li><b>Working side:</b> Lingual incline of maxillary buccal cusp ↔ Buccal incline of mandibular buccal cusp.</li>
<li><b>Balancing side:</b> No contact desired in natural dentition.</li>
<li><b>Supporting cusps:</b> Maintain centric load and vertical dimension.</li>
<li><b>Guiding planes:</b> Inclined surfaces that direct lateral mandibular movement.</li>
</ul>",5,,
