text,option1,option2,option3,option4,correct_option,explanation,subject_id,question_image,explanation_image
Which of the following is a major risk factor for traumatic dental injuries to maxillary incisors?,Increased overjet,Posterior crossbite,Deep bite,Open bite,1,"Increased overjet, particularly greater than 3–4 mm, is one of the strongest risk factors for traumatic dental injuries to maxillary incisors. The protruded position of the teeth leaves them unprotected by the lips, making them more likely to fracture during falls or sports injuries. The risk rises sharply with overjet greater than 6 mm. Boys, who already experience more trauma than girls, are especially at risk. Early orthodontic correction can significantly reduce trauma incidence.",1,,
Which of the following oral findings is most characteristic of Down syndrome?,Hypoplastic enamel and early eruption of teeth,"Macroglossia, delayed eruption, and high prevalence of periodontal disease",Supernumerary teeth and unerupted permanent molars,Multiple odontomas and obliterated pulp chambers,2,"Down syndrome (trisomy 21) is associated with delayed eruption, hypodontia, macroglossia, and early, severe periodontal disease despite a relatively low caries prevalence. Recognizing these oral findings is high yield for INBDE.",1,,
"Which condition is associated with multiple unerupted permanent teeth, numerous supernumerary teeth, and hypoplastic or absent clavicles?",Down syndrome,Cleidocranial dysplasia,Crouzon syndrome,Treacher Collins syndrome,2,"Cleidocranial dysplasia is characterized by hypoplastic or absent clavicles, open sutures, wormian bones, numerous supernumerary teeth, and failure of permanent teeth to erupt. It is a classic congenital disorder tested on INBDE.",1,,
Which of the following is a characteristic oral finding of Crouzon syndrome (craniofacial dysostosis)?,Midface hypoplasia and high-arched palate,Hypoplastic clavicles with multiple supernumerary teeth,Macroglossia with periodontal disease,Taurodontism and enamel hypoplasia,1,"Crouzon syndrome (craniofacial dysostosis) results from FGFR2 mutations and premature cranial suture fusion (craniosynostosis). Oral findings include midface hypoplasia, crowding, and high-arched or cleft palate. It is distinguished from cleidocranial dysplasia (clavicle defects, supernumerary teeth) and Down syndrome (macroglossia, periodontal disease).",1,,
Which of the following best describes the craniofacial features of Treacher Collins syndrome (mandibulofacial dysostosis)?,"Hypoplastic zygomas, mandibular retrognathia, and downward-slanting palpebral fissures",Hypoplastic clavicles and numerous supernumerary teeth,Macroglossia and increased periodontal disease susceptibility,Midface hypoplasia and high-arched palate,1,"Treacher Collins syndrome (mandibulofacial dysostosis) is a first and second branchial arch disorder. Features include hypoplastic zygomas, mandibular retrognathia, downward-slanting palpebral fissures, ear anomalies, and cleft palate. Oral findings include malocclusion and airway compromise.",1,,
"A 5-year-old child presents with fever, sore throat, and multiple small vesicular-ulcerative lesions on the soft palate and tonsillar pillars. Which of the following is the most likely diagnosis?",Herpetic gingivostomatitis,Hand-foot-and-mouth disease,Herpangina,Candidiasis,3,"Herpangina is an acute viral infection of childhood most often caused by Coxsackie A viruses. It has a sudden onset with fever, sore throat, and malaise, followed by small vesicles that rupture to form shallow ulcers. These lesions characteristically occur on the posterior oral cavity—soft palate, uvula, and tonsillar pillars. The condition is self-limiting and resolves within about a week. This posterior localization helps distinguish herpangina from herpetic gingivostomatitis (anterior gingiva and mucosa), hand-foot-and-mouth disease (oral plus skin lesions), and candidiasis (white plaques that wipe away).",1,,
Which of the following is a contraindication to the use of nitrous oxide–oxygen inhalation sedation in children?,Asthma,An uncooperative child,Mild anxiety related to dental treatment,Strong gag reflex during dental procedures,2,"Nitrous oxide is a safe and effective agent for anxiolysis and mild sedation in pediatric dentistry. It is well tolerated and even considered safe in children with asthma, since it is non-irritating to the airway. The main contraindications are situations where the technique cannot be performed effectively, such as in an uncooperative child who cannot calmly accept or breathe through the nasal hood. Other contraindications include acute upper respiratory infections, nasal obstruction, recent ear or eye surgery involving gas spaces, severe chronic pulmonary disease, and certain psychiatric or communication disorders. Thus, cooperation of the child is essential for nitrous oxide sedation to be feasible.",1,,
"In pediatric dentistry, the behavioral technique known as 'modeling' is best described as:",Using fun labels and suggesting use of imagination,Ignoring a behavior and redirecting attention elsewhere,Providing an example or demonstration of how to perform a desired behavior,"Informing, demonstrating, and then guiding the child through a procedure",3,"Modeling is a behavior management technique in which a child learns by observing another person, often a peer, sibling, or the dentist, successfully completing a procedure or demonstrating cooperative behavior. Children are more likely to adopt a behavior when they see someone similar to themselves performing it calmly and without fear. This technique reduces anxiety by normalizing the experience and showing that the procedure can be completed safely. Modeling is distinct from the tell-show-do technique, which involves directly instructing and demonstrating to the same child.",1,,
"A 5-year-old boy presents with pain in a mandibular first primary molar for two days. Clinical exam shows a large carious lesion with pulp exposure, but surrounding tissues appear normal. A radiograph shows caries extending into the pulp with no periapical or furcal pathology. What is the most appropriate treatment?",Calcium hydroxide pulpotomy,Pulpectomy,Formocresol pulpotomy,Direct pulp capping with calcium hydroxide or zinc oxide cement,3,"In a primary molar with carious pulp exposure but no signs of radicular pulp involvement or periapical pathology, the treatment of choice is pulpotomy. The coronal pulp is removed and the radicular pulp preserved. Formocresol has historically been the standard medicament, though ferric sulfate and MTA are modern alternatives. Direct pulp capping is not recommended in primary teeth due to poor long-term success and risk of internal resorption. Pulpectomy is indicated if radicular pulp involvement is evident, and extraction is reserved for non-restorable or severely infected teeth.",1,,
Which of the following radiographic findings is most indicative of successful healing after partial pulpotomy in an immature permanent tooth?,Irregular pulp canal calcification,Periodontal ligament widening or periradicular radiolucency,Formation of a dentinal bridge between the pulp wound and capping material,Pulp canal obliteration (PCO),3,"The goal of partial pulpotomy in immature permanent teeth (apexogenesis) is to preserve pulp vitality so that root development continues. The hallmark sign of success is formation of a dentinal bridge between the pulp wound and the capping material, which indicates healing and barrier formation. Pulp canal calcification or obliteration may occur but is not the primary objective. Periodontal ligament widening or periapical radiolucency indicates failure. Thus, dentinal bridge formation is considered the most reliable sign of treatment success.",1,,
An 8-year-old child has a diastema between the maxillary central incisors. What is the most likely outcome as other teeth erupt?,The diastema will increase in size,The diastema will close if less than 2 mm,The diastema will close regardless of its size,The diastema will remain unchanged,2,"A midline diastema in the mixed dentition is often normal during the 'ugly duckling stage.' As the permanent canines erupt, their mesial movement helps close the space. Diastemas of 2 mm or less usually close spontaneously, while larger gaps may persist. Small diastemas are self-correcting; persistent or wide diastemas may need orthodontic or surgical intervention.",1,,
"For a 12-year-old patient, whose consent is legally required before dental treatment can be performed?",The child’s mother,The child’s grandparent,An 18-year-old sibling,The patient themselves,1,"Minors under 18 cannot provide legal consent for dental treatment. Consent must be obtained from a parent or legal guardian. While grandparents or siblings may accompany the child, they cannot authorize treatment unless they hold legal guardianship. Children can provide assent, which is ethically important, but legal consent must come from a parent or guardian.",1,,
A 7-year-old child has a gross carious lesion on primary molar tooth L involving three surfaces. What is the recommended treatment approach?,Amalgam filling,Direct composite restoration,Stainless steel crown,Extraction,3,"For extensive multi-surface caries in primary molars, the treatment of choice is a stainless steel crown (SSC). SSCs provide full coverage, are durable, and protect the remaining tooth structure until exfoliation. Amalgam or composite may work for smaller lesions, while extraction is reserved for non-restorable teeth or those with advanced pathology.",1,,
"In an average 8-year-old child, how many permanent teeth are typically present?",8,10,12,14,3,"By age 8, children usually have erupted the first permanent molars and most permanent incisors, totaling 12 teeth. Canines and premolars erupt later between ages 9–12. Recognizing eruption timing helps identify normal vs. delayed development.

<div style=""border:1px solid #ddd;border-radius:10px;overflow:hidden;margin:8px 0;"">
  <div style=""background:#0f172a;color:#fff;padding:10px 12px;font-weight:600;"">Permanent Teeth — Eruption (years)</div>
  <table role=""grid"" style=""width:100%;border-collapse:collapse;font-size:14px;color:#000;"">
    <thead>
      <tr style=""background:#111827;color:#fff;"">
        <th style=""padding:8px;border:1px solid #ddd;text-align:left;"">Tooth</th>
        <th style=""padding:8px;border:1px solid #ddd;"">Maxillary</th>
        <th style=""padding:8px;border:1px solid #ddd;"">Mandibular</th>
      </tr>
    </thead>
    <tbody>
      <tr style=""background:#ffffff;color:#000;"">
        <td style=""padding:8px;border:1px solid #ddd;"">Central Incisor</td>
        <td style=""padding:8px;border:1px solid #ddd;"">7–8</td>
        <td style=""padding:8px;border:1px solid #ddd;"">6–7</td>
      </tr>
      <tr style=""background:#f9fafb;color:#000;"">
        <td style=""padding:8px;border:1px solid #ddd;"">Lateral Incisor</td>
        <td style=""padding:8px;border:1px solid #ddd;"">8–9</td>
        <td style=""padding:8px;border:1px solid #ddd;"">7–8</td>
      </tr>
      <tr style=""background:#ffffff;color:#000;"">
        <td style=""padding:8px;border:1px solid #ddd;"">Canine</td>
        <td style=""padding:8px;border:1px solid #ddd;"">11–12</td>
        <td style=""padding:8px;border:1px solid #ddd;"">9–10</td>
      </tr>
      <tr style=""background:#f9fafb;color:#000;"">
        <td style=""padding:8px;border:1px solid #ddd;"">First Premolar</td>
        <td style=""padding:8px;border:1px solid #ddd;"">10–11</td>
        <td style=""padding:8px;border:1px solid #ddd;"">10–12</td>
      </tr>
      <tr style=""background:#ffffff;color:#000;"">
        <td style=""padding:8px;border:1px solid #ddd;"">Second Premolar</td>
        <td style=""padding:8px;border:1px solid #ddd;"">10–12</td>
        <td style=""padding:8px;border:1px solid #ddd;"">11–12</td>
      </tr>
      <tr style=""background:#f9fafb;color:#000;"">
        <td style=""padding:8px;border:1px solid #ddd;"">First Molar</td>
        <td style=""padding:8px;border:1px solid #ddd;"">6–7</td>
        <td style=""padding:8px;border:1px solid #ddd;"">6–7</td>
      </tr>
      <tr style=""background:#ffffff;color:#000;"">
        <td style=""padding:8px;border:1px solid #ddd;"">Second Molar</td>
        <td style=""padding:8px;border:1px solid #ddd;"">12–13</td>
        <td style=""padding:8px;border:1px solid #ddd;"">11–13</td>
      </tr>
      <tr style=""background:#f9fafb;color:#000;"">
        <td style=""padding:8px;border:1px solid #ddd;"">Third Molar</td>
        <td style=""padding:8px;border:1px solid #ddd;"">17–21</td>
        <td style=""padding:8px;border:1px solid #ddd;"">17–21</td>
      </tr>
    </tbody>
  </table>
</div>  


At age 8, only central incisors, lateral incisors, and first molars are present, giving a total of 12 teeth.",1,,
"A 7-year-old girl has deep caries on teeth L and K, with a 3-surface lesion on tooth L and a 2-surface lesion on tooth K. What is the best restorative treatment for tooth K?",Amalgam,Composite,Stainless steel crown,Extraction,3,"For extensive lesions in primary molars, especially when multiple teeth are involved, the stainless steel crown is the restoration of choice. SSCs ensure full coverage, prevent recurrent decay, and withstand occlusal forces until natural exfoliation. Even for a 2-surface lesion like tooth K, SSC provides the most predictable outcome when caries is advanced.",1,,
A 7-year-old child presents the day after placement of a stainless steel crown with swelling of the lower lip at the level of occlusion. What is the most likely cause?,Immunological reaction,Trauma,Infection,Allergic reaction,2,"Lip swelling the day after crown placement is most often due to accidental biting of the numb lip following local anesthesia. This is a traumatic lesion, not an immune or infectious process. Parents should be advised to monitor children until anesthesia wears off to prevent such injuries.",1,,
A child previously bit their lip after an inferior alveolar nerve block. What can be done in the next appointment to reduce the risk of trauma?,Inferior alveolar nerve block with lidocaine,Inferior alveolar nerve block with articaine,Infiltration with mepivacaine (carbocaine),Delay treatment for a few days,3,"Children are more likely to injure lips or cheeks after prolonged numbness from inferior alveolar nerve blocks. To minimize risk, a short-acting anesthetic such as mepivacaine via infiltration can be used when feasible. This provides adequate anesthesia while reducing the duration of soft-tissue anesthesia and lowering the chance of lip trauma.",1,,
"A 10-year-old child develops rash, hives, and difficulty breathing shortly after administration of local anesthetic. What is the most likely diagnosis?",Type I hypersensitivity reaction (IgE-mediated),Type IV hypersensitivity reaction,Erythema multiforme,Allergic contact dermatitis,1,"The rapid onset of rash, hives, and respiratory distress after anesthetic injection indicates a Type I hypersensitivity reaction (anaphylaxis). This is IgE-mediated and requires immediate recognition. Type IV hypersensitivity reactions are delayed. Erythema multiforme produces target lesions, and allergic contact dermatitis is localized to skin after exposure, not systemic.",1,,
What is the correct immediate management for a 10-year-old child experiencing a Type I hypersensitivity reaction after local anesthesia?,Topical steroid cream,Epinephrine administration (EpiPen),Oral antihistamines,Observation only,2,"The definitive management of anaphylaxis is immediate intramuscular epinephrine. This rapidly counteracts airway edema, bronchospasm, and hypotension. Antihistamines and steroids may be adjunctive but are not first-line. Observation without intervention can be fatal. Prompt administration of epinephrine is critical for survival.",1,,
